Journal-name	ISSN	eISSN	category	2021-JIF	JIF-Quartile	2021-JCI
Journal of Empirical Research on Human Research Ethics	1556-2646	1556-2654	ETHICS - SSCI	1.978	Q2	0.73
Prague Economic Papers	1210-0455	2336-730X	ECONOMICS - SSCI	0.797	Q4	0.23
JOURNAL OF CONTEMPORARY ETHNOGRAPHY	0891-2416	1552-5414	SOCIOLOGY - SSCI$URBAN STUDIES - SSCI	1.368	Q3	0.66
READING RESEARCH QUARTERLY	0034-0553	1936-2722	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	4.957	Q1	2.10
JOURNAL OF SERVICE RESEARCH	1094-6705	1552-7379	BUSINESS - SSCI	10.052	Q1	2.09
NURSE EDUCATION TODAY	0260-6917	1532-2793	NURSING - SSCI	3.906	Q1	1.67
European Journal of Psychology Applied to Legal Context	1889-1861	1989-4007	LAW - SSCI$PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	9.850	Q1	7.10
AMERICAN JOURNAL OF BIOETHICS	1526-5161	1536-0075	ETHICS - SSCI$SOCIAL ISSUES - SSCI$SOCIAL SCIENCES, BIOMEDICAL - SSCI	14.676	Q1	3.89
JUVENILE AND FAMILY COURT JOURNAL	0161-7109	1755-6988	LAW - SSCI	0.556	Q4	0.60
MATHEMATICAL FINANCE	0960-1627	1467-9965	BUSINESS, FINANCE - SSCI$ECONOMICS - SSCI$SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI	2.894	Q2	0.94
JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY	0261-927X	1552-6526	COMMUNICATION - SSCI$LINGUISTICS - SSCI$PSYCHOLOGY, SOCIAL - SSCI	2.098	Q2	0.96
Zeitschrift fur Erziehungswissenschaft	1434-663X	1862-5215	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.165	Q4	0.54
ECONOMIC DEVELOPMENT QUARTERLY	0891-2424	1552-3543	DEVELOPMENT STUDIES - SSCI$ECONOMICS - SSCI$URBAN STUDIES - SSCI	1.077	Q4	0.40
JOURNAL OF ADOLESCENCE	0140-1971	1095-9254	PSYCHOLOGY, DEVELOPMENTAL - SSCI	3.675	Q2	0.97
NWIG-New West Indian Guide-Nieuwe West-Indische Gids	1382-2373	1382-2373	AREA STUDIES - SSCI	0.063	Q4	0.38
Anthropocene Review	2053-0196	2053-020X	ENVIRONMENTAL STUDIES - SSCI	3.682	Q2	0.64
Weather Climate and Society	1948-8327	1948-8335	ENVIRONMENTAL STUDIES - SSCI	3.019	Q3	0.61
Revista Chilena de Derecho	0718-3437	0718-3437	LAW - SSCI	0.324	Q4	0.15
Politics Philosophy & Economics	1470-594X	1741-3060	ETHICS - SSCI$POLITICAL SCIENCE - SSCI	0.925	Q4	0.41
Ethnography	1466-1381	1741-2714	ANTHROPOLOGY - SSCI$SOCIOLOGY - SSCI	1.322	Q3	0.72
GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK	0017-4947	2196-7989	PSYCHOLOGY, CLINICAL - SSCI	0.211	Q4	0.05
Asia Pacific Journal of Education	0218-8791	1742-6855	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.478	Q4	0.67
REVISTA MEXICANA DE PSICOLOGIA	0185-6073	N/A	PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	0.636	Q4	0.23
LATIN AMERICAN ANTIQUITY	1045-6635	2325-5080	ANTHROPOLOGY - SSCI	1.245	Q3	0.76
ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES	0749-5978	1095-9920	MANAGEMENT - SSCI$PSYCHOLOGY, APPLIED - SSCI$PSYCHOLOGY, SOCIAL - SSCI	5.606	Q1	1.40
COGNITIVE DEVELOPMENT	0885-2014	1879-226X	PSYCHOLOGY, DEVELOPMENTAL - SSCI$PSYCHOLOGY, EXPERIMENTAL - SSCI	1.897	Q4	0.67
Politics Religion & Ideology	2156-7689	2156-7697	HISTORY - SSCI$POLITICAL SCIENCE - SSCI	1.119	Q1	2.13
JOURNAL OF HUMAN EVOLUTION	0047-2484	1095-8606	ANTHROPOLOGY - SSCI	3.656	Q1	1.54
MONTHLY REVIEW-AN INDEPENDENT SOCIALIST MAGAZINE	0027-0520	0027-0520	POLITICAL SCIENCE - SSCI	1.283	Q3	0.36
Geneva Risk and Insurance Review	1554-964X	1554-9658	BUSINESS, FINANCE - SSCI$ECONOMICS - SSCI	1.826	Q3	0.66
Scandinavian Journal of Management	0956-5221	1873-3387	MANAGEMENT - SSCI	3.383	Q3	0.67
JOURNAL OF CREATIVE BEHAVIOR	0022-0175	2162-6057	PSYCHOLOGY, EDUCATIONAL - SSCI	3.233	Q2	1.18
TRANSPORTATION JOURNAL	0041-1612	2157-328X	MANAGEMENT - SSCI$TRANSPORTATION - SSCI	1.241	Q4	0.24
REVIEW OF ECONOMIC STUDIES	0034-6527	1467-937X	ECONOMICS - SSCI	7.833	Q1	2.62
COLUMBIA JOURNAL OF TRANSNATIONAL LAW	0010-1931	2159-1814	INTERNATIONAL RELATIONS - SSCI$LAW - SSCI	1.074	Q3	0.48
CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE	0963-7214	1467-8721	PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	7.867	Q1	2.39
Profesional de la Informacion	1386-6710	1699-2407	COMMUNICATION - SSCI$INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	3.596	Q2	1.26
Asia Pacific Law Review	1019-2557	1875-8444	LAW - SSCI	0.542	Q4	0.62
Civil Szemle	1786-3341	1786-3341	PUBLIC ADMINISTRATION - SSCI	0.243	Q4	0.05
INTERNATIONAL SOCIOLOGY	0268-5809	1461-7242	SOCIOLOGY - SSCI	2.535	Q2	1.16
KYKLOS	0023-5962	1467-6435	ECONOMICS - SSCI	1.796	Q3	0.75
PSYCHOLOGIA	0033-2852	1347-5916	PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	0.273	Q4	0.11
Journal of Hospitality Marketing & Management	1936-8623	1936-8631	BUSINESS - SSCI$HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI$MANAGEMENT - SSCI	9.821	Q1	1.69
Gesture	1568-1475	1569-9773	LINGUISTICS - SSCI	0.480	Q4	0.75
JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION	0167-2681	1879-1751	ECONOMICS - SSCI	2.000	Q3	0.67
INTERNATIONAL JOURNAL OF GAME THEORY	0020-7276	1432-1270	ECONOMICS - SSCI$SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI	0.649	Q4	0.26
International Journal of Tourism Research	1099-2340	1522-1970	HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI	4.737	Q2	1.03
Journal of Intellectual Capital	1469-1930	1758-7468	BUSINESS - SSCI$MANAGEMENT - SSCI	6.371	Q2	1.42
JOURNAL OF FUTURES MARKETS	0270-7314	1096-9934	BUSINESS, FINANCE - SSCI	2.350	Q3	0.77
ECONOMIC AND INDUSTRIAL DEMOCRACY	0143-831X	1461-7099	INDUSTRIAL RELATIONS & LABOR - SSCI	1.913	Q3	1.08
INTERNATIONAL JOURNAL OF MARKET RESEARCH	1470-7853	2515-2173	BUSINESS - SSCI	2.513	Q4	0.44
Politics	0263-3957	1467-9256	INTERNATIONAL RELATIONS - SSCI$POLITICAL SCIENCE - SSCI	1.731	Q3	1.23
PERSONAL RELATIONSHIPS	1350-4126	1475-6811	COMMUNICATION - SSCI$FAMILY STUDIES - SSCI$PSYCHOLOGY, SOCIAL - SSCI	1.528	Q3	0.62
International Journal of Intercultural Relations	0147-1767	1873-7552	PSYCHOLOGY, SOCIAL - SSCI$SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI$SOCIOLOGY - SSCI	2.938	Q2	1.27
Language Testing	0265-5322	1477-0946	LINGUISTICS - SSCI	2.400	Q1	2.56
Survey Research Methods	1864-3361	1864-3361	SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI	5.266	Q1	1.78
Ethnicities	1468-7968	1741-2706	ETHNIC STUDIES - SSCI	1.555	Q4	0.90
MEDICINE SCIENCE AND THE LAW	0025-8024	2042-1818	LAW - SSCI	2.051	Q1	0.67
ATTACHMENT & HUMAN DEVELOPMENT	1461-6734	1469-2988	PSYCHOLOGY, DEVELOPMENTAL - SSCI	3.024	Q2	0.91
International Journal of Cultural Studies	1367-8779	1460-356X	CULTURAL STUDIES - SSCI	1.754	Q2	1.62
HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES	0391-9714	1742-6316	HISTORY & PHILOSOPHY OF SCIENCE - SSCI	1.452	Q2	0.96
International Journal of Sport and Exercise Psychology	1612-197X	1557-251X	HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI$PSYCHOLOGY, APPLIED - SSCI	4.048	Q2	1.10
International Journal of Human Rights	1364-2987	1744-053X	LAW - SSCI	0.991	Q3	1.36
Journal of Contemporary Criminal Justice	1043-9862	1552-5406	CRIMINOLOGY & PENOLOGY - SSCI	2.036	Q2	0.85
RESEARCH IN NURSING & HEALTH	0160-6891	1098-240X	NURSING - SSCI	2.238	Q2	1.13
JOURNAL OF PORTFOLIO MANAGEMENT	0095-4918	2168-8656	BUSINESS, FINANCE - SSCI	1.530	Q4	0.46
Cost Effectiveness and Resource Allocation	1478-7547	1478-7547	HEALTH POLICY & SERVICES - SSCI	2.803	Q3	0.82
International Journal of Sports Marketing & Sponsorship	1464-6668	2515-7841	HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI	2.527	Q4	0.68
COMPARATIVE EDUCATION REVIEW	0010-4086	1545-701X	EDUCATION & EDUCATIONAL RESEARCH - SSCI	2.037	Q3	1.11
Journal of Forensic Nursing	1556-3693	1939-3938	CRIMINOLOGY & PENOLOGY - SSCI$NURSING - SSCI	1.200	Q4	0.54
EXPLORATIONS IN ECONOMIC HISTORY	0014-4983	1090-2457	ECONOMICS - SSCI$HISTORY OF SOCIAL SCIENCES - SSCI	1.857	Q1	1.54
JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	1469-7777	AREA STUDIES - SSCI	1.137	Q2	1.31
Consumption Markets & Culture	1025-3866	1477-223X	BUSINESS - SSCI	2.460	Q4	0.48
CULTURE HEALTH & SEXUALITY	1369-1058	1464-5351	FAMILY STUDIES - SSCI$SOCIAL SCIENCES, BIOMEDICAL - SSCI	2.154	Q2	0.90
LEARNING DISABILITY QUARTERLY	0731-9487	2168-376X	EDUCATION, SPECIAL - SSCI$REHABILITATION - SSCI	1.485	Q4	0.86
American Economic Journal-Macroeconomics	1945-7707	1945-7715	ECONOMICS - SSCI	6.718	Q1	2.00
TEACHING OF PSYCHOLOGY	0098-6283	1532-8023	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	0.895	Q4	0.45
Journal of the Economic and Social History of the Orient	0022-4995	1568-5209	HISTORY - SSCI	0.510	Q3	1.76
ARMED FORCES & SOCIETY	0095-327X	1556-0848	POLITICAL SCIENCE - SSCI$SOCIOLOGY - SSCI	1.135	Q4	0.64
Self and Identity	1529-8868	1529-8876	PSYCHOLOGY, SOCIAL - SSCI	2.412	Q3	0.78
ORGANIZATION STUDIES	0170-8406	1741-3044	MANAGEMENT - SSCI	5.524	Q2	1.31
SCIENTIFIC STUDIES OF READING	1088-8438	1532-799X	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	4.200	Q1	1.65
EUROPEAN SOCIOLOGICAL REVIEW	0266-7215	1468-2672	SOCIOLOGY - SSCI	4.099	Q1	1.61
International Journal of Sustainable Transportation	1556-8318	1556-8334	ENVIRONMENTAL STUDIES - SSCI$GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SSCI$TRANSPORTATION - SSCI	3.963	Q2	0.81
Lancet Regional Health-Western Pacific	N/A	2666-6065	PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI	8.559	Q1	1.67
Journal of Baltic Science Education	1648-3898	1648-3898	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.232	Q4	0.67
HEALTH PROMOTION INTERNATIONAL	0957-4824	1460-2245	HEALTH POLICY & SERVICES - SSCI$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI	3.734	Q1	0.94
CHILD CARE HEALTH AND DEVELOPMENT	0305-1862	1365-2214	PSYCHOLOGY, DEVELOPMENTAL - SSCI	2.943	Q3	0.81
International Politics	1384-5748	1740-3898	INTERNATIONAL RELATIONS - SSCI$POLITICAL SCIENCE - SSCI	1.164	Q4	0.59
GOVERNMENT AND OPPOSITION	0017-257X	1477-7053	POLITICAL SCIENCE - SSCI	3.508	Q1	1.86
Intersecciones en Antropologia	1850-373X	1850-373X	ANTHROPOLOGY - SSCI	0.886	Q3	0.42
Journal of Commodity Markets	2405-8513	2405-8505	BUSINESS, FINANCE - SSCI$ECONOMICS - SSCI	3.317	Q2	1.18
International Relations	0047-1178	1741-2862	INTERNATIONAL RELATIONS - SSCI	2.073	Q2	1.00
Computational Economics	0927-7099	1572-9974	ECONOMICS - SSCI$MANAGEMENT - SSCI	1.741	Q3	0.60
EDUCATIONAL RESEARCH	0013-1881	1469-5847	EDUCATION & EDUCATIONAL RESEARCH - SSCI	2.968	Q2	1.21
Economic Analysis and Policy	0313-5926	0313-5926	ECONOMICS - SSCI	4.444	Q1	1.40
LAW & SOCIETY REVIEW	0023-9216	1540-5893	LAW - SSCI$SOCIOLOGY - SSCI	2.592	Q1	1.82
Ensenanza de Las Ciencias	0212-4521	2174-6486	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.217	Q4	0.63
HIGH ABILITY STUDIES	1359-8139	1469-834X	EDUCATION, SPECIAL - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	1.563	Q3	0.63
Economia Politica	1120-2890	1973-820X	ECONOMICS - SSCI	1.143	Q4	0.49
POLITICAL THEORY	0090-5917	1552-7476	POLITICAL SCIENCE - SSCI	1.106	Q4	0.62
UCLA LAW REVIEW	0041-5650	1943-1724	LAW - SSCI	2.510	Q1	2.62
Patient-Patient Centered Outcomes Research	1178-1653	1178-1661	HEALTH POLICY & SERVICES - SSCI	3.535	Q2	1.06
JOURNAL OF SOCIAL WORK PRACTICE	0265-0533	1465-3885	SOCIAL WORK - SSCI	1.179	Q4	0.51
JOURNAL OF APPLIED BEHAVIORAL SCIENCE	0021-8863	1552-6879	MANAGEMENT - SSCI$PSYCHOLOGY, APPLIED - SSCI	2.286	Q3	0.68
Journal of the Association of Environmental and Resource Economists	2333-5955	2333-5963	ECONOMICS - SSCI$ENVIRONMENTAL STUDIES - SSCI	3.923	Q1	1.23
Regional Environmental Change	1436-3798	1436-378X	ENVIRONMENTAL STUDIES - SSCI	4.704	Q2	0.88
POLITICS & SOCIETY	0032-3292	1552-7514	POLITICAL SCIENCE - SSCI$SOCIAL ISSUES - SSCI$SOCIOLOGY - SSCI	2.260	Q2	1.16
ETHNICITY & HEALTH	1355-7858	1465-3419	ETHNIC STUDIES - SSCI	2.732	Q2	1.12
Bilig	1301-0549	1301-0549	AREA STUDIES - SSCI	0.205	Q4	0.16
INTERNATIONAL DEVELOPMENT PLANNING REVIEW	1474-6743	1478-3401	DEVELOPMENT STUDIES - SSCI$REGIONAL & URBAN PLANNING - SSCI	2.071	Q3	0.50
AMERICAN JOURNAL OF NURSING	0002-936X	1538-7488	NURSING - SSCI	2.577	Q2	0.62
JOURNAL OF PSYCHOSOCIAL ONCOLOGY	0734-7332	1540-7586	PSYCHOLOGY, SOCIAL - SSCI	2.526	Q3	0.57
SOCIOLOGICAL RESEARCH ONLINE	1360-7804	1360-7804	SOCIOLOGY - SSCI	1.315	Q3	0.76
Management & Organizational History	1744-9359	1744-9367	HISTORY - SSCI$HISTORY OF SOCIAL SCIENCES - SSCI$MANAGEMENT - SSCI	1.303	Q1	1.73
International Journal of Heritage Studies	1352-7258	1470-3610	SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI	1.692	Q3	3.28
Journal of World Energy Law & Business	1754-9957	1754-9965	BUSINESS - SSCI$LAW - SSCI	0.403	Q4	0.48
TOPIA-Canadian Journal of Cultural Studies	1206-0143	1916-0194	CULTURAL STUDIES - SSCI	0.577	Q3	0.42
Hacienda Publica Espanola-Review of Public Economics	0210-1173	2386-4176	ECONOMICS - SSCI	0.452	Q4	0.19
CULTURAL ANTHROPOLOGY	0886-7356	1548-1360	ANTHROPOLOGY - SSCI	2.526	Q1	1.89
European Law Review	0307-5400	N/A	LAW - SSCI	0.843	Q3	0.97
Knowledge Management Research & Practice	1477-8238	1477-8246	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI$MANAGEMENT - SSCI	3.054	Q2	0.78
NOTRE DAME LAW REVIEW	0745-3515	N/A	LAW - SSCI	0.897	Q3	1.53
Journal of Social Work	1468-0173	1741-296X	SOCIAL WORK - SSCI	1.555	Q4	0.98
INSTRUCTIONAL SCIENCE	0020-4277	1573-1952	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	2.255	Q3	1.26
Journal of Anthropological Sciences	1827-4765	2037-0644	ANTHROPOLOGY - SSCI	1.500	Q2	0.99
JOURNAL OF CONTINUING EDUCATION IN NURSING	0022-0124	1938-2472	NURSING - SSCI	1.071	Q4	0.57
JOURNAL OF ECONOMIC PSYCHOLOGY	0167-4870	1872-7719	ECONOMICS - SSCI$PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	3.000	Q2	0.92
BMC International Health and Human Rights	N/A	1472-698X	HEALTH POLICY & SERVICES - SSCI$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI	2.672	Q3	0.83
JOURNAL OF OCCUPATIONAL REHABILITATION	1053-0487	1573-3688	REHABILITATION - SSCI$SOCIAL ISSUES - SSCI	3.134	Q1	1.32
Children & Society	0951-0605	1099-0860	SOCIAL WORK - SSCI	1.764	Q3	0.87
Pragmatics and Society	1878-9714	1878-9722	LINGUISTICS - SSCI	0.745	Q3	0.49
Journal of Experimental Psychopathology	N/A	2043-8087	PSYCHIATRY - SSCI$PSYCHOLOGY, CLINICAL - SSCI	2.718	Q3	0.54
Journal of Tissue Viability	0965-206X	1876-4746	NURSING - SSCI	3.374	Q1	1.29
Journal of Theoretical and Applied Electronic Commerce Research	0718-1876	0718-1876	BUSINESS - SSCI	5.318	Q2	0.89
ECOLOGY AND SOCIETY	1708-3087	N/A	ENVIRONMENTAL STUDIES - SSCI	4.653	Q2	1.05
PSYCHOANALYTIC DIALOGUES	1048-1885	1940-9222	PSYCHOLOGY, PSYCHOANALYSIS - SSCI	0.450	Q3	0.61
ELT Journal	0951-0893	1477-4526	EDUCATION & EDUCATIONAL RESEARCH - SSCI$LINGUISTICS - SSCI	2.481	Q1	1.92
SIGNS	0097-9740	1545-6943	WOMENS STUDIES - SSCI	2.614	Q2	1.28
London Journal	0305-8034	1749-6322	AREA STUDIES - SSCI$HISTORY - SSCI	0.429	Q3	1.10
International Review of Financial Analysis	1057-5219	1873-8079	BUSINESS, FINANCE - SSCI	8.235	Q1	2.54
KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE	0023-2653	1861-891X	PSYCHOLOGY, SOCIAL - SSCI$SOCIOLOGY - SSCI	1.272	Q3	0.45
ONLINE INFORMATION REVIEW	1468-4527	1468-4535	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	2.901	Q2	0.74
EASTERN EUROPEAN ECONOMICS	0012-8775	1557-9298	ECONOMICS - SSCI	1.365	Q3	0.40
German Economic Review	1465-6485	1468-0475	ECONOMICS - SSCI	1.319	Q3	0.47
Journal of the Association for Information Science and Technology	2330-1635	2330-1643	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	3.275	Q2	0.66
Metroeconomica	0026-1386	1467-999X	ECONOMICS - SSCI	1.297	Q3	0.49
Moravian Geographical Reports	1210-8812	2199-6202	GEOGRAPHY - SSCI	2.311	Q3	0.81
Journal of the Australian Library and Information Association	2475-0158	2475-0166	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	1.055	Q3	0.30
STUDIES IN PHILOSOPHY AND EDUCATION	0039-3746	1573-191X	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.629	Q4	1.55
South African Journal of Psychiatry	1608-9685	1608-9685	PSYCHIATRY - SSCI	1.242	Q4	0.30
Cognitive Neuropsychiatry	1354-6805	1464-0619	PSYCHIATRY - SSCI	1.957	Q4	0.44
Journal of Marketing Management	0267-257X	1472-1376	BUSINESS - SSCI$MANAGEMENT - SSCI	4.707	Q2	0.82
INTERNATIONAL LABOR AND WORKING-CLASS HISTORY	0147-5479	1471-6445	HISTORY - SSCI$INDUSTRIAL RELATIONS & LABOR - SSCI	0.563	Q2	0.77
JOURNAL OF THE ACADEMY OF MARKETING SCIENCE	0092-0703	1552-7824	BUSINESS - SSCI	14.904	Q1	2.21
Oeconomia Copernicana	2083-1277	2353-1827	ECONOMICS - SSCI	6.574	Q1	2.12
Journal of Family Theory & Review	1756-2570	1756-2589	FAMILY STUDIES - SSCI	3.833	Q1	1.57
HOUSING POLICY DEBATE	1051-1482	2152-050X	DEVELOPMENT STUDIES - SSCI$URBAN STUDIES - SSCI	2.420	Q3	0.75
EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES	0250-7161	0717-6236	URBAN STUDIES - SSCI	1.288	Q4	0.37
Nordic Psychology	1901-2276	1904-0016	PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	1.208	Q4	0.36
BRAIN AND COGNITION	0278-2626	1090-2147	PSYCHOLOGY, EXPERIMENTAL - SSCI	2.682	Q2	0.66
JOURNAL OF EXPERIMENTAL EDUCATION	0022-0973	1940-0683	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	1.762	Q3	0.99
JOURNAL OF SECOND LANGUAGE WRITING	1060-3743	1873-1422	LINGUISTICS - SSCI	5.448	Q1	2.55
International Public Management Journal	1096-7494	1559-3169	PUBLIC ADMINISTRATION - SSCI	2.951	Q2	0.96
Cambridge Law Journal	0008-1973	1469-2139	LAW - SSCI	1.909	Q2	1.36
BMJ Quality & Safety	2044-5415	2044-5423	HEALTH POLICY & SERVICES - SSCI	7.429	Q1	1.96
PSYCHOANALYTIC QUARTERLY	0033-2828	2167-4086	PSYCHOLOGY, PSYCHOANALYSIS - SSCI	0.788	Q2	0.92
INFANT AND CHILD DEVELOPMENT	1522-7227	1522-7219	PSYCHOLOGY, DEVELOPMENTAL - SSCI	1.776	Q4	0.45
Educational Psychology	0144-3410	1469-5820	EDUCATION & EDUCATIONAL RESEARCH - SSCI$PSYCHOLOGY, EDUCATIONAL - SSCI	3.117	Q2	1.82
JOURNAL OF CONFLICT RESOLUTION	0022-0027	1552-8766	INTERNATIONAL RELATIONS - SSCI$POLITICAL SCIENCE - SSCI	3.211	Q1	1.68
Scandinavian Journal of Hospitality and Tourism	1502-2250	1502-2269	HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI$SOCIOLOGY - SSCI	4.694	Q1	1.55
Differences-A Journal of Feminist Cultural Studies	1040-7391	1527-1986	CULTURAL STUDIES - SSCI$WOMENS STUDIES - SSCI	0.426	Q4	0.30
Journal of International Dispute Settlement	2040-3593	2040-3585	LAW - SSCI	0.982	Q3	0.93
Economics & Human Biology	1570-677X	1873-6130	ECONOMICS - SSCI$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI	2.774	Q2	0.85
Abacus-A Journal of Accounting Finance and Business Studies	0001-3072	1467-6281	BUSINESS, FINANCE - SSCI	2.060	Q3	0.96
Mediterranean Politics	1362-9395	1743-9418	AREA STUDIES - SSCI$INTERNATIONAL RELATIONS - SSCI$POLITICAL SCIENCE - SSCI	1.979	Q1	1.36
JOURNAL OF MARRIAGE AND FAMILY	0022-2445	1741-3737	FAMILY STUDIES - SSCI$SOCIOLOGY - SSCI	4.917	Q1	1.94
Journal of Contemporary Accounting & Economics	1815-5669	1815-5669	BUSINESS, FINANCE - SSCI$ECONOMICS - SSCI	2.944	Q2	0.94
JOURNAL OF BLACK STUDIES	0021-9347	1552-4566	ETHNIC STUDIES - SSCI$SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI	0.856	Q4	0.49
Gender and History	0953-5233	1468-0424	HISTORY - SSCI$WOMENS STUDIES - SSCI	0.541	Q3	1.03
JOURNAL OF FAMILY ISSUES	0192-513X	1552-5481	FAMILY STUDIES - SSCI	1.831	Q3	0.77
JOURNAL OF DOCUMENTATION	0022-0418	1758-7379	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	2.034	Q3	0.54
African Journalism Studies	2374-3670	2374-3689	COMMUNICATION - SSCI	1.673	Q4	0.50
ARCHIVES OF SUICIDE RESEARCH	1381-1118	1543-6136	PSYCHIATRY - SSCI$PSYCHOLOGY, MULTIDISCIPLINARY - SSCI	2.833	Q2	0.74
Journal of Transport Geography	0966-6923	1873-1236	ECONOMICS - SSCI$GEOGRAPHY - SSCI$TRANSPORTATION - SSCI	5.899	Q1	1.73
Journal of Immigrant & Refugee Studies	1556-2948	1556-2956	DEMOGRAPHY - SSCI$ETHNIC STUDIES - SSCI$SOCIOLOGY - SSCI	2.087	Q3	1.13
PERSONALITY AND INDIVIDUAL DIFFERENCES	0191-8869	1873-3549	PSYCHOLOGY, SOCIAL - SSCI	3.950	Q2	1.09
Journal of Hospitality and Tourism Management	1447-6770	1839-5260	HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI$MANAGEMENT - SSCI	7.629	Q1	1.72
Sport Marketing Quarterly	1061-6934	1557-2528	BUSINESS - SSCI$HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI	2.395	Q4	0.57
Harm Reduction Journal	N/A	1477-7517	SUBSTANCE ABUSE - SSCI	4.756	Q1	1.21
RESEARCH ON LANGUAGE AND SOCIAL INTERACTION	0835-1813	1532-7973	COMMUNICATION - SSCI$LINGUISTICS - SSCI$PSYCHOLOGY, SOCIAL - SSCI	4.158	Q1	1.64
Social Policy and Society	1474-7464	1475-3073	SOCIAL ISSUES - SSCI$SOCIAL WORK - SSCI	2.238	Q2	1.20
JOURNAL OF CLINICAL PSYCHIATRY	0160-6689	1555-2101	PSYCHIATRY - SSCI$PSYCHOLOGY, CLINICAL - SSCI	5.906	Q1	1.11
INFORMATION SYSTEMS JOURNAL	1350-1917	1365-2575	INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI	7.767	Q1	2.35
Indian Journal of Psychiatry	0019-5545	1998-3794	PSYCHIATRY - SSCI	2.983	Q3	0.48
EUROPEAN JOURNAL OF MARKETING	0309-0566	1758-7123	BUSINESS - SSCI	5.181	Q2	0.90
Policing & Society	1043-9463	1477-2728	CRIMINOLOGY & PENOLOGY - SSCI	2.705	Q2	1.41
TEACHING AND TEACHER EDUCATION	0742-051X	1879-2480	EDUCATION & EDUCATIONAL RESEARCH - SSCI	3.782	Q1	2.11
Journal of Comparative Policy Analysis	1387-6988	1572-5448	PUBLIC ADMINISTRATION - SSCI	2.126	Q3	0.81
JOURNAL OF ADOLESCENT & ADULT LITERACY	1081-3004	1936-2706	EDUCATION & EDUCATIONAL RESEARCH - SSCI	1.188	Q4	0.67
China Agricultural Economic Review	1756-137X	1756-1388	ECONOMICS - SSCI	4.265	Q1	1.35
Business & Society	0007-6503	1552-4205	BUSINESS - SSCI	6.740	Q2	1.57
Psychoanalysis and History	1460-8235	1755-201X	HISTORY - SSCI$HISTORY OF SOCIAL SCIENCES - SSCI$PSYCHOLOGY, PSYCHOANALYSIS - SSCI	0.353	Q3	0.64
